Time,Current,Voltage,Temperature
307.000007629395,-19.964434,3.6682379,26.258326
308.000007629395,-20.076424,3.6686888,26.128483
309.000007629395,-20.025518,3.6688893,26.170492
310.000007629395,-20.059455,3.6693904,26.319431
311.000007629395,-20.045881,3.6693404,26.29652
312.000007629395,-19.967826,3.6698918,25.975704
313.000007629395,-20.05776,3.669992,26.273607
314.000015258789,-20.025518,3.6702926,26.197218
315,-20.044184,3.6706936,26.075005
316.000007629395,-20.030607,3.6706936,26.155209
317.000007629395,-20.008551,3.6709943,26.174307
318.000007629395,-20.034004,3.6707437,26.109385
319.000007629395,-19.989885,3.6715455,26.086473
320.000007629395,-19.996674,3.6717963,26.181936
321,-20.015338,3.6722975,26.097918
322.000007629395,-19.972916,3.6718464,26.048279
323.000015258789,-20.017035,3.6724977,26.155209
324.000007629395,-19.994977,3.6727986,26.166677
325.000007629395,-20.035701,3.6726482,26.155209
326.000007629395,-19.978008,3.6735003,26.139927
327.000007629395,-19.991582,3.6730993,26.170492
328.000007629395,-20.047578,3.6735504,26.143764
329.000015258789,-19.949162,3.6738009,26.120829
330,-19.974613,3.6737008,26.204872
331.000007629395,-20.027217,3.6743522,26.246881
332.000007629395,-20.054365,3.674252,26.032995
333.000007629395,-20.001764,3.6748533,26.048279
334.000007629395,-20.054365,3.6752543,26.097918
335.000007629395,-20.022127,3.6750538,26.113199
336.000007629395,-19.974613,3.6753044,26.124668
337.000007629395,-19.979703,3.6758056,26.075005
338.000015258789,-20.035701,3.6759059,26.231598
339.000007629395,-19.991582,3.6757555,26.117014
340.000007629395,-19.984793,3.6765575,26.090288
341.000007629395,-20.042486,3.6766577,26.094103
342.000007629395,-19.974613,3.6767578,26.162863
343.000007629395,-19.950859,3.6768081,26.143764
344.000007629395,-20.017035,3.6769083,26.113199
345,-20.059455,3.6772089,26.216316
346.000007629395,-19.991582,3.6775098,25.968075
347.000007629395,-20.01873,3.6776099,26.128483
348.000007629395,-19.994977,3.6778605,26.231598
349.000007629395,-20.011943,3.678061,26.174307
350.000007629395,-19.979703,3.6785121,26.094103
351.000007629395,-20.025518,3.6785121,26.277422
352.000007629395,-20.073031,3.6785622,26.250696
353.000015258789,-20.025518,3.6788127,26.239227
354,-20.01873,3.6791635,26.193403
355.000007629395,-20.067939,3.679364,26.265978
356.000007629395,-20.008551,3.6793139,26.223946
357.000007629395,-20.001764,3.6798151,26.258326
358.000007629395,-20.037396,3.6807172,26.254511
359.000007629395,-19.988189,3.6802161,26.269793
360,-20.001764,3.6806672,25.971889
361.000007629395,-19.993279,3.6803665,26.265978
362.000015258789,-20.034004,3.6808174,26.273607
363.000007629395,-20.030607,3.6812184,25.99864
364.000007629395,-20.040791,3.681519,26.075005
365.000007629395,-20.025518,3.68187,26.223946
366.000007629395,-20.032307,3.6818199,26.162863
367.000007629395,-20.001764,3.6820705,25.990986
368.000015258789,-20.047578,3.6821706,26.07119
369,-20.05776,3.6827722,26.132298
370.000007629395,-19.996674,3.6823711,26.151394
371.000007629395,-19.957646,3.6829724,26.128483
372.000007629395,-20.052668,3.6832733,26.170492
373.000007629395,-20.01873,3.6833234,26.208687
374.000007629395,-19.964434,3.6837244,26.189589
375.000007629395,-19.991582,3.683624,26.201033
376.000007629395,-19.966129,3.6838245,26.300335
377.000015258789,-20.010246,3.6839247,26.151394
378,-19.996674,3.6841755,26.307987
379.000007629395,-20.093391,3.6845262,26.235413
380.000007629395,-20.011943,3.6848769,26.025366
381.000007629395,-19.994977,3.6848269,26.174307
382.000007629395,-20.017035,3.6853783,26.170492
383.000007629395,-20.011943,3.6852279,26.174307
384,-20.039094,3.6850774,25.983356
385.000007629395,-20.06285,3.68608,26.208687
386.000015258789,-20.001764,3.68613,26.369095
387.000007629395,-19.998369,3.6859295,26.155209
388.000007629395,-19.978008,3.6865308,26.26214
389.000007629395,-20.049273,3.6867814,26.361441
390.000007629395,-20.035701,3.6868317,26.277422
391.000007629395,-19.927102,3.6872325,26.090288
392.000015258789,-20.011943,3.6871824,26.254511
393,-20.006854,3.6877337,26.06356
394.000007629395,-20.037396,3.6870823,26.044464
395.000007629395,-20.000066,3.6875334,26.117014
396.000007629395,-20.000066,3.6881847,26.243042
397.000007629395,-20.011943,3.6888363,26.147579
398.000007629395,-19.961039,3.6884856,26.128483
399.000007629395,-20.001764,3.689137,26.30415
400.000007629395,-20.003461,3.6888363,26.327061
401.000015258789,-20.000066,3.6890368,26.29652
402.000007629395,-19.989885,3.6894379,26.212502
403.000007629395,-20.001764,3.6894879,26.29652
404.000007629395,-19.981402,3.689889,26.250696
405.000007629395,-19.981402,3.6899891,26.288891
406.000007629395,-20.005156,3.6899891,26.235413
407.000007629395,-20.089998,3.6903398,26.30415
408,-19.967826,3.6905904,26.147579
409.000007629395,-19.966129,3.6907909,26.380539
410.000007629395,-19.986492,3.6911919,26.300335
411.000007629395,-19.998369,3.6914926,26.212502
412.000007629395,-19.993279,3.6914926,26.254511
413.000007629395,-19.988189,3.6917431,26.254511
414.000007629395,-20.037396,3.6921442,26.342344
415.000007629395,-20.074727,3.6921942,26.235413
416.000015258789,-20.023822,3.6925452,26.277422
417,-20.005156,3.6925452,26.346159
418.000007629395,-20.067939,3.6922946,26.29652
419.000007629395,-20.023822,3.6931465,26.265978
420.000007629395,-19.981402,3.6928458,26.353811
421.000007629395,-19.981402,3.6932969,26.369095
422.000007629395,-19.993279,3.6935976,26.162863
423,-20.01873,3.693748,26.147579
424.000007629395,-20.054365,3.6943493,26.376724
425.000015258789,-20.006854,3.6944997,26.162863
426.000007629395,-20.017035,3.6944497,26.197218
427.000007629395,-20.05776,3.6948504,26.357626
428.000007629395,-20.022127,3.6952515,26.139927
429.000007629395,-20.006854,3.6952014,26.30415
430.000007629395,-20.039094,3.6957526,26.254511
431.000015258789,-20.011943,3.695502,26.349997
432,-20.030607,3.6956525,26.147579
433.000007629395,-19.994977,3.6956525,26.30415
434.000007629395,-20.028914,3.6965044,26.346159
435.000007629395,-20.042486,3.6964042,26.30415
436.000007629395,-19.994977,3.6967549,26.342344
437.000007629395,-20.020428,3.6969054,26.392006
438.000007629395,-20.028914,3.6969054,26.327061
439.000007629395,-19.988189,3.697206,26.120829
440.000015258789,-19.989885,3.6974566,26.159023
441.000007629395,-20.023822,3.6979077,26.300335
442.000007629395,-20.027217,3.6983588,26.231598
443.000007629395,-19.989885,3.6983588,26.181936
444.000007629395,-19.998369,3.6983588,26.246881
445.000007629395,-20.01873,3.6986094,26.223946
446.000007629395,-20.044184,3.6985092,26.124668
447,-20.013641,3.6991606,26.250696
448.000007629395,-20.037396,3.6992109,26.3309
449.000007629395,-20.054365,3.699712,26.30415
450.000007629395,-19.998369,3.7000127,26.128483
451.000007629395,-20.06285,3.7000628,26.357626
452.000007629395,-20.025518,3.7003636,26.311802
453.000007629395,-20.001764,3.7006643,26.227783
454.000007629395,-20.06285,3.7010651,26.369095
455.000015258789,-20.020428,3.7009149,26.357626
456,-19.986492,3.7011154,26.285051
457.000007629395,-20.023822,3.7013159,26.265978
458.000007629395,-20.006854,3.7019172,26.239227
459.000007629395,-19.991582,3.701817,26.235413
460.000007629395,-20.035701,3.7017167,26.239227
461.000007629395,-19.979703,3.7025187,26.479839
462,-20.028914,3.702719,26.399635
463.000007629395,-19.988189,3.7031701,26.223946
464.000015258789,-20.023822,3.7033706,26.246881
465.000007629395,-20.008551,3.7033706,26.349997
466.000007629395,-19.988189,3.7033205,26.231598
467.000007629395,-19.964434,3.7036211,26.277422
468.000007629395,-20.010246,3.7039218,26.189589
469.000007629395,-20.017035,3.7040222,26.342344
470.000015258789,-19.957646,3.7049744,26.250696
471,-19.993279,3.7047739,26.29652
472.000007629395,-19.959342,3.7046235,26.407265
473.000007629395,-20.028914,3.705225,26.246881
474.000007629395,-20.006854,3.7053251,26.254511
475.000007629395,-20.003461,3.7056761,26.395821
476.000007629395,-19.991582,3.7056761,26.327061
477.000007629395,-19.988189,3.7057762,26.193403
478.000007629395,-20.003461,3.7067785,26.246881
479.000015258789,-19.971221,3.7068288,26.418734
480,-20.028914,3.7066784,26.311802
481.000007629395,-19.989885,3.7071795,26.151394
482.000007629395,-20.010246,3.7074802,26.456928
483.000007629395,-20.039094,3.7073801,26.166677
484.000007629395,-19.967826,3.7076807,26.197218
485.000007629395,-20.040791,3.7077308,26.220131
486,-20.006854,3.7084324,26.37291
487.000007629395,-19.989885,3.7084827,26.269793
488.000015258789,-20.017035,3.7089338,26.204872
489.000007629395,-20.030607,3.709084,26.365255
490.000007629395,-19.955949,3.7093847,26.277422
491.000007629395,-19.996674,3.7091844,26.273607
492.000007629395,-20.032307,3.7099361,26.353811
493.000007629395,-20.069637,3.7099862,26.323246
494.000015258789,-20.069637,3.7102869,26.254511
495,-19.978008,3.7103872,26.422548
496.000007629395,-20.042486,3.7106378,26.292706
497.000007629395,-20.047578,3.7109885,26.265978
498.000007629395,-20.003461,3.7113395,26.189589
499.000007629395,-19.976313,3.7114897,26.277422
500.000007629395,-20.034004,3.7117906,26.357626
501.000007629395,-19.991582,3.7118406,26.250696
502.000007629395,-19.971221,3.7118907,26.418734
503.000015258789,-20.054365,3.7125423,26.277422
504.000007629395,-20.011943,3.7127929,26.124668
505.000007629395,-20.025518,3.7130435,26.231598
506.000007629395,-20.003461,3.7130935,26.174307
507.000007629395,-19.996674,3.7134945,26.285051
508.000007629395,-20.022127,3.713244,26.327061
509.000007629395,-20.039094,3.7137451,26.346159
510,-20.015338,3.7141962,26.449274
511.000007629395,-19.979703,3.7144468,26.216316
512.000007629395,-20.017035,3.7148476,26.392006
513.000007629395,-19.991582,3.714998,26.384354
514.000007629395,-20.034004,3.714998,26.307987
515.000007629395,-20.037396,3.7152987,26.292706
516.000007629395,-19.986492,3.7150481,26.323246
517.000007629395,-20.023822,3.7158501,26.434015
518.000015258789,-19.976313,3.7161007,26.197218
